Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth,
2010-01-01,34,27,30.5,3.6,34,0,T,T,M,
2010-01-02,33,16,24.5,-2.3,40,0,0.03,0.5,M,
2010-01-03,20,13,16.5,-10.1,48,0,0.02,0.5,M,
2010-01-04,31,18,24.5,-1.9,40,0,0,0,M,
2010-01-05,27,18,22.5,-3.8,42,0,0,0,M,
2010-01-06,29,21,25,-1.2,40,0,0,0,M,
2010-01-07,37,26,31.5,5.4,33,0,0,0,M,
2010-01-08,29,21,25,-1,40,0,0.05,0.7,M,
2010-01-09,27,12,19.5,-6.4,45,0,0,0,M,
2010-01-10,27,7,17,-8.8,48,0,0,0,M,
2010-01-11,34,12,23,-2.8,42,0,0,0,M,
2010-01-12,33,16,24.5,-1.2,40,0,0,0,M,
2010-01-13,30,12,21,-4.7,44,0,0,0,M,
2010-01-14,40,28,34,8.4,31,0,0,0,0,
2010-01-15,48,27,37.5,11.9,27,0,0,0,M,
2010-01-16,48,26,37,11.4,28,0,0,0,0,
2010-01-17,38,23,30.5,4.8,34,0,0.61,T,M,
2010-01-18,43,33,38,12.3,27,0,0.17,T,0,
2010-01-19,39,33,36,10.3,29,0,0.13,0,M,
2010-01-20,41,29,35,9.2,30,0,T,T,M,
2010-01-21,44,23,33.5,7.7,31,0,0,0,M,
2010-01-22,41,20,30.5,4.6,34,0,0,0,M,
2010-01-23,39,19,29,3,36,0,0,0,M,
2010-01-24,34,17,25.5,-0.6,39,0,0.04,0,M,
2010-01-25,57,33,45,18.8,20,0,1.51,0,0,
2010-01-26,45,28,36.5,10.2,28,0,T,0,0,
2010-01-27,42,26,34,7.6,31,0,0,0,0,
2010-01-28,34,17,25.5,-1,39,0,0.1,4.7,0,
2010-01-29,18,8,13,-13.6,52,0,T,T,M,
2010-01-30,19,1,10,-16.8,55,0,0,0,M,
2010-01-31,28,5,16.5,-10.4,48,0,0,0,M,
2010-02-01,34,16,25,-2.1,40,0,0,0,M,
2010-02-02,30,16,23,-4.2,42,0,T,T,M,
2010-02-03,34,23,28.5,1.1,36,0,0.09,0.8,M,
2010-02-04,34,23,28.5,1,36,0,0,0,M,
2010-02-05,36,15,25.5,-2.2,39,0,0,0,M,
2010-02-06,28,15,21.5,-6.4,43,0,0,0,M,
2010-02-07,31,7,19,-9.1,46,0,0,0,M,
2010-02-08,32,19,25.5,-2.8,39,0,0,0,0,
2010-02-09,40,20,30,1.5,35,0,0,0,0,
2010-02-10,35,29,32,3.3,33,0,0.13,1.7,M,
2010-02-11,39,24,31.5,2.6,33,0,0,0,0,
2010-02-12,36,20,28,-1.1,37,0,0,0,0,
2010-02-13,33,17,25,-4.3,40,0,0,0,0,
2010-02-14,37,27,32,2.5,33,0,0,0,0,
2010-02-15,42,30,36,6.3,29,0,T,T,M,
2010-02-16,31,29,30,0.1,35,0,0.54,4.2,M,
2010-02-17,35,26,30.5,0.4,34,0,T,T,M,
2010-02-18,43,29,36,5.6,29,0,0,0,M,
2010-02-19,41,32,36.5,5.9,28,0,0,0,M,
2010-02-20,45,35,40,9.2,25,0,0,0,M,
2010-02-21,41,27,34,3,31,0,0,0,M,
2010-02-22,47,23,35,3.7,30,0,0,0,0,
2010-02-23,37,33,35,3.5,30,0,0.34,0.8,M,
2010-02-24,37,33,35,3.2,30,0,1.14,2.6,M,
2010-02-25,44,35,39.5,7.5,25,0,1.52,0,M,
2010-02-26,40,32,36,3.7,29,0,0.14,0.6,M,
2010-02-27,38,30,34,1.5,31,0,0.04,0.6,M,
2010-02-28,40,31,35.5,2.7,29,0,0.01,0.1,M,
2010-03-01,50,35,42.5,9.4,22,0,0,0,M,
2010-03-02,50,33,41.5,8.2,23,0,0,0,0,
2010-03-03,40,33,36.5,2.9,28,0,0.06,T,0,
2010-03-04,47,35,41,7.1,24,0,T,T,0,
2010-03-05,49,32,40.5,6.4,24,0,0,0,0,
2010-03-06,58,24,41,6.6,24,0,0,0,M,
2010-03-07,58,29,43.5,8.8,21,0,0,0,0,
2010-03-08,59,32,45.5,10.5,19,0,0,0,0,
2010-03-09,57,30,43.5,8.2,21,0,0,0,0,
2010-03-10,58,28,43,7.4,22,0,0,0,0,
2010-03-11,51,39,45,9.1,20,0,T,0,0,
2010-03-12,53,39,46,9.7,19,0,0.01,0,0,
2010-03-13,44,37,40.5,3.9,24,0,0.46,0,0,
2010-03-14,47,41,44,7.1,21,0,0.54,0,0,
2010-03-15,44,40,42,4.8,23,0,0.22,0,M,
2010-03-16,62,36,49,11.4,16,0,0,0,0,
2010-03-17,67,28,47.5,9.6,17,0,0,0,0,
2010-03-18,69,36,52.5,14.2,12,0,0,0,0,
2010-03-19,73,34,53.5,14.9,11,0,0,0,0,
2010-03-20,74,37,55.5,16.5,9,0,0,0,0,
2010-03-21,72,43,57.5,18.1,7,0,0,0,0,
2010-03-22,52,43,47.5,7.8,17,0,0.5,0,0,
2010-03-23,48,42,45,4.9,20,0,1.07,0,0,
2010-03-24,57,40,48.5,8,16,0,0,0,0,
2010-03-25,64,36,50,9.1,15,0,T,0,0,
2010-03-26,48,28,38,-3.3,27,0,0.23,0,0,
2010-03-27,43,22,32.5,-9.2,32,0,0,0,0,
2010-03-28,47,26,36.5,-5.6,28,0,0.12,0,0,
2010-03-29,54,45,49.5,7,15,0,1.58,0,0,
2010-03-30,51,41,46,3.1,19,0,1.81,0,0,
2010-03-31,54,47,50.5,7.2,14,0,0.21,0,0,
2010-04-01,69,47,58,14.3,7,0,0,0,0,
2010-04-02,74,40,57,12.9,8,0,0,0,0,
2010-04-03,76,45,60.5,16,4,0,0,0,0,
2010-04-04,76,45,60.5,15.6,4,0,0,0,0,
2010-04-05,75,41,58,12.7,7,0,T,0,0,
2010-04-06,75,46,60.5,14.8,4,0,0.03,0,0,
2010-04-07,93,46,69.5,23.3,0,5,0,0,0,
2010-04-08,84,57,70.5,23.9,0,6,0,0,0,
2010-04-09,60,41,50.5,3.5,14,0,0.22,0,0,
2010-04-10,61,40,50.5,3.1,14,0,0,0,0,
2010-04-11,72,48,60,12.2,5,0,0,0,0,
2010-04-12,63,40,51.5,3.3,13,0,0,0,0,
2010-04-13,61,36,48.5,-0.1,16,0,0,0,0,
2010-04-14,68,33,50.5,1.5,14,0,0,0,0,
2010-04-15,72,40,56,6.6,9,0,T,0,0,
2010-04-16,54,41,47.5,-2.3,17,0,0.47,0,0,
2010-04-17,50,41,45.5,-4.7,19,0,0.02,0,0,
2010-04-18,56,39,47.5,-3.1,17,0,0,0,0,
2010-04-19,62,39,50.5,-0.4,14,0,0,0,0,
2010-04-20,71,37,54,2.7,11,0,0,0,0,
2010-04-21,72,37,54.5,2.8,10,0,0,0,0,
2010-04-22,74,44,59,7,6,0,T,0,0,
2010-04-23,66,42,54,1.6,11,0,0,0,0,
2010-04-24,71,38,54.5,1.8,10,0,0,0,0,
2010-04-25,55,48,51.5,-1.6,13,0,0.2,0,0,
2010-04-26,63,48,55.5,2.1,9,0,0.33,0,M,
2010-04-27,57,36,46.5,-7.3,18,0,0.03,0,M,
2010-04-28,55,35,45,-9.1,20,0,0,0,M,
2010-04-29,66,42,54,-0.4,11,0,0,0,M,
2010-04-30,78,40,59,4.3,6,0,0,0,0,
2010-05-01,87,51,69,13.9,0,4,0,0,0,
2010-05-02,92,61,76.5,21.1,0,12,0,0,0,
2010-05-03,83,61,72,16.3,0,7,0.08,0,0,
2010-05-04,81,50,65.5,9.5,0,1,0.02,0,0,
2010-05-05,82,47,64.5,8.2,0,0,0,0,0,
2010-05-06,80,53,66.5,9.9,0,2,T,0,0,
2010-05-07,73,49,61,4.1,4,0,0,0,0,
2010-05-08,76,48,62,4.8,3,0,0.43,0,0,
2010-05-09,53,41,47,-10.5,18,0,T,0,0,
2010-05-10,59,37,48,-9.7,17,0,0,0,0,
2010-05-11,57,29,43,-15,22,0,0,0,0,
2010-05-12,49,39,44,-14.3,21,0,0.11,0,0,
2010-05-13,70,32,51,-7.6,14,0,0,0,0,
2010-05-14,80,48,64,5.1,1,0,0.57,0,0,
2010-05-15,71,52,61.5,2.3,3,0,0,0,0,
2010-05-16,75,46,60.5,1.1,4,0,0,0,0,
2010-05-17,79,40,59.5,-0.2,5,0,0,0,0,
2010-05-18,60,49,54.5,-5.5,10,0,0.7,0,0,
2010-05-19,61,49,55,-5.3,10,0,0.06,0,0,
2010-05-20,85,50,67.5,6.9,0,3,0,0,0,
2010-05-21,86,53,69.5,8.6,0,5,0,0,0,
2010-05-22,78,52,65,3.8,0,0,0,0,0,
2010-05-23,78,58,68,6.6,0,3,T,0,0,
2010-05-24,82,55,68.5,6.8,0,4,0,0,0,
2010-05-25,89,59,74,12,0,9,0,0,0,
2010-05-26,99,60,79.5,17.2,0,15,0.31,0,0,
2010-05-27,78,58,68,5.4,0,3,T,0,0,
2010-05-28,80,54,67,4.1,0,2,0,0,0,
2010-05-29,81,57,69,5.8,0,4,0.03,0,0,
2010-05-30,84,58,71,7.5,0,6,0,0,0,
2010-05-31,84,58,71,7.2,0,6,0,0,0,
2010-06-01,83,63,73,8.9,0,8,0.62,0,0,
2010-06-02,85,60,72.5,8.1,0,8,0,0,0,
2010-06-03,82,66,74,9.2,0,9,0.64,0,0,
2010-06-04,86,64,75,9.9,0,10,0,0,0,
2010-06-05,88,69,78.5,13.1,0,14,0.34,0,0,
2010-06-06,83,58,70.5,4.8,0,6,0.32,0,0,
2010-06-07,75,52,63.5,-2.5,1,0,T,0,0,
2010-06-08,72,50,61,-5.3,4,0,0,0,0,
2010-06-09,63,45,54,-12.6,11,0,0.22,0,0,
2010-06-10,71,56,63.5,-3.4,1,0,0.1,0,0,
2010-06-11,72,59,65.5,-1.8,0,1,0,0,0,
2010-06-12,68,60,64,-3.6,1,0,0.8,0,0,
2010-06-13,68,62,65,-2.9,0,0,0.32,0,0,
2010-06-14,78,62,70,1.8,0,5,0,0,0,
2010-06-15,82,55,68.5,0,0,4,0,0,0,
2010-06-16,75,51,63,-5.8,2,0,T,0,0,
2010-06-17,75,58,66.5,-2.5,0,2,T,0,0,
2010-06-18,87,53,70,0.7,0,5,0,0,0,
2010-06-19,84,59,71.5,1.9,0,7,0,0,0,
2010-06-20,90,68,79,9.1,0,14,T,0,0,
2010-06-21,88,64,76,5.9,0,11,0,0,0,
2010-06-22,81,62,71.5,1.1,0,7,0.3,0,0,
2010-06-23,87,67,77,6.3,0,12,0.35,0,0,
2010-06-24,91,69,80,9.1,0,15,0.01,0,0,
2010-06-25,85,62,73.5,2.4,0,9,0,0,0,
2010-06-26,87,62,74.5,3.1,0,10,T,0,0,
2010-06-27,88,64,76,4.4,0,11,T,0,0,
2010-06-28,92,73,82.5,10.7,0,18,0,0,0,
2010-06-29,87,62,74.5,2.5,0,10,0,0,0,
2010-06-30,77,53,65,-7.2,0,0,0,0,0,
2010-07-01,75,52,63.5,-8.9,1,0,0,0,0,
2010-07-02,82,51,66.5,-6,0,2,0,0,0,
2010-07-03,89,55,72,-0.7,0,7,0,0,0,
2010-07-04,94,60,77,4.1,0,12,0,0,0,
2010-07-05,97,65,81,8,0,16,0,0,0,
2010-07-06,102,75,88.5,15.4,0,24,0,0,0,
2010-07-07,100,75,87.5,14.3,0,23,T,0,0,
2010-07-08,92,73,82.5,9.1,0,18,0,0,0,
2010-07-09,91,72,81.5,8,0,17,T,0,0,
2010-07-10,84,70,77,3.4,0,12,0.69,0,0,
2010-07-11,90,67,78.5,4.9,0,14,0,0,0,
2010-07-12,93,67,80,6.3,0,15,0,0,0,
2010-07-13,88,74,81,7.2,0,16,0.51,0,0,
2010-07-14,82,72,77,3.2,0,12,0.83,0,0,
2010-07-15,85,67,76,2.1,0,11,0,0,0,
2010-07-16,93,70,81.5,7.6,0,17,0.38,0,0,
2010-07-17,93,71,82,8.1,0,17,0.01,0,0,
2010-07-18,90,68,79,5,0,14,0.11,0,0,
2010-07-19,89,67,78,4,0,13,T,0,0,
2010-07-20,87,69,78,4,0,13,0,0,0,
2010-07-21,90,67,78.5,4.5,0,14,0.01,0,0,
2010-07-22,86,67,76.5,2.5,0,12,0,0,0,
2010-07-23,74,66,70,-4,0,5,0.57,0,0,
2010-07-24,90,71,80.5,6.5,0,16,0.12,0,0,
2010-07-25,87,65,76,2.1,0,11,T,0,0,
2010-07-26,85,63,74,0.1,0,9,0,0,0,
2010-07-27,90,62,76,2.1,0,11,0,0,0,
2010-07-28,90,62,76,2.2,0,11,0,0,0,
2010-07-29,88,65,76.5,2.7,0,12,0.06,0,0,
2010-07-30,83,57,70,-3.7,0,5,0,0,0,
2010-07-31,81,57,69,-4.7,0,4,0,0,0,
2010-08-01,83,56,69.5,-4.1,0,5,0,0,0,
2010-08-02,84,65,74.5,0.9,0,10,0,0,0,
2010-08-03,87,67,77,3.5,0,12,0,0,0,
2010-08-04,91,73,82,8.6,0,17,0,0,0,
2010-08-05,91,72,81.5,8.2,0,17,0.33,0,0,
2010-08-06,88,59,73.5,0.2,0,9,0,0,0,
2010-08-07,82,57,69.5,-3.7,0,5,0,0,0,
2010-08-08,88,60,74,0.9,0,9,T,0,0,
2010-08-09,94,72,83,10,0,18,T,0,0,
2010-08-10,91,71,81,8.1,0,16,0.07,0,0,
2010-08-11,90,70,80,7.2,0,15,0,0,0,
2010-08-12,80,65,72.5,-0.2,0,8,T,0,0,
2010-08-13,82,61,71.5,-1.1,0,7,0,0,0,
2010-08-14,83,54,68.5,-3.9,0,4,0,0,0,
2010-08-15,82,60,71,-1.3,0,6,0.1,0,0,
2010-08-16,82,67,74.5,2.3,0,10,T,0,0,
2010-08-17,91,69,80,8,0,15,0,0,0,
2010-08-18,85,60,72.5,0.6,0,8,0,0,0,
2010-08-19,92,57,74.5,2.8,0,10,0.04,0,0,
2010-08-20,85,56,70.5,-1.1,0,6,T,0,0,
2010-08-21,81,53,67,-4.4,0,2,0,0,0,
2010-08-22,72,66,69,-2.2,0,4,1.58,0,0,
2010-08-23,67,63,65,-6,0,0,0.05,0,0,
2010-08-24,72,62,67,-3.8,0,2,0.03,0,0,
2010-08-25,75,62,68.5,-2.1,0,4,0.01,0,0,
2010-08-26,84,61,72.5,2.1,0,8,0,0,0,
2010-08-27,79,56,67.5,-2.7,0,3,0,0,0,
2010-08-28,84,50,67,-2.9,0,2,0,0,0,
2010-08-29,95,56,75.5,5.8,0,11,0,0,0,
2010-08-30,93,56,74.5,5,0,10,0,0,0,
2010-08-31,97,66,81.5,12.3,0,17,0,0,0,
2010-09-01,96,69,82.5,13.6,0,18,0,0,0,
2010-09-02,96,68,82,13.4,0,17,0,0,0,
2010-09-03,86,71,78.5,10.1,0,14,0,0,0,
2010-09-04,82,61,71.5,3.4,0,7,0,0,0,
2010-09-05,76,54,65,-2.7,0,0,0,0,0,
2010-09-06,79,46,62.5,-4.9,2,0,0,0,0,
2010-09-07,88,63,75.5,8.4,0,11,T,0,0,
2010-09-08,87,60,73.5,6.7,0,9,0.05,0,0,
2010-09-09,70,58,64,-2.4,1,0,0,0,0,
2010-09-10,70,55,62.5,-3.6,2,0,0,0,0,
2010-09-11,79,49,64,-1.7,1,0,0,0,0,
2010-09-12,67,51,59,-6.3,6,0,0.01,0,0,
2010-09-13,72,56,64,-1,1,0,T,0,0,
2010-09-14,78,50,64,-0.6,1,0,0,0,0,
2010-09-15,70,49,59.5,-4.7,5,0,0,0,0,
2010-09-16,74,42,58,-5.8,7,0,0.08,0,0,
2010-09-17,72,60,66,2.6,0,1,0.02,0,0,
2010-09-18,72,56,64,1,1,0,0,0,0,
2010-09-19,80,51,65.5,2.9,0,1,0,0,0,
2010-09-20,74,50,62,-0.2,3,0,0,0,0,
2010-09-21,74,38,56,-5.8,9,0,0,0,0,
2010-09-22,90,59,74.5,13.2,0,10,0,0,0,
2010-09-23,81,58,69.5,8.6,0,5,0,0,0,
2010-09-24,87,60,73.5,13,0,9,0,0,0,
2010-09-25,89,57,73,12.9,0,8,0,0,0,
2010-09-26,77,53,65,5.3,0,0,0,0,0,
2010-09-27,60,56,58,-1.2,7,0,0.54,0,0,
2010-09-28,79,60,69.5,10.7,0,5,0.57,0,0,
2010-09-29,82,65,73.5,15.1,0,9,0,0,0,
2010-09-30,77,63,70,12,0,5,1.29,0,0,
2010-10-01,77,53,65,7.4,0,0,2.26,0,0,
2010-10-02,67,45,56,-1.2,9,0,0,0,0,
2010-10-03,63,41,52,-4.8,13,0,T,0,0,
2010-10-04,60,50,55,-1.4,10,0,0.01,0,0,
2010-10-05,58,52,55,-1,10,0,0.11,0,0,
2010-10-06,57,50,53.5,-2.1,11,0,0.84,0,0,
2010-10-07,68,48,58,2.8,7,0,0.01,0,0,
2010-10-08,75,47,61,6.2,4,0,0,0,0,
2010-10-09,67,41,54,-0.4,11,0,0,0,0,
2010-10-10,70,36,53,-1,12,0,0,0,0,
2010-10-11,72,41,56.5,2.8,8,0,T,0,0,
2010-10-12,69,43,56,2.7,9,0,T,0,0,
2010-10-13,64,35,49.5,-3.4,15,0,0,0,0,
2010-10-14,62,35,48.5,-4.1,16,0,0.54,0,0,
2010-10-15,54,45,49.5,-2.7,15,0,0.73,0,0,
2010-10-16,59,40,49.5,-2.4,15,0,0,0,0,
2010-10-17,67,38,52.5,0.9,12,0,0,0,0,
2010-10-18,62,40,51,-0.2,14,0,0,0,0,
2010-10-19,62,36,49,-1.9,16,0,0,0,0,
2010-10-20,60,34,47,-3.6,18,0,0,0,0,
2010-10-21,58,39,48.5,-1.8,16,0,0.04,0,0,
2010-10-22,50,36,43,-7,22,0,0,0,0,
2010-10-23,62,33,47.5,-2.2,17,0,T,0,0,
2010-10-24,54,44,49,-0.3,16,0,0.01,0,0,
2010-10-25,67,47,57,8,8,0,T,0,0,
2010-10-26,78,62,70,21.3,0,5,0.01,0,0,
2010-10-27,72,58,65,16.5,0,0,0.75,0,0,
2010-10-28,76,51,63.5,15.3,1,0,0,0,0,
2010-10-29,53,41,47,-0.9,18,0,T,0,0,
2010-10-30,56,36,46,-1.6,19,0,0,0,0,
2010-10-31,57,32,44.5,-2.8,20,0,T,0,0,
2010-11-01,50,30,40,-7,25,0,0,0,0,
2010-11-02,50,28,39,-7.7,26,0,0,0,0,
2010-11-03,52,25,38.5,-7.9,26,0,0,0,0,
2010-11-04,46,32,39,-7.1,26,0,1.22,0,0,
2010-11-05,53,35,44,-1.8,21,0,0.38,0,0,
2010-11-06,51,35,43,-2.5,22,0,0,0,0,
2010-11-07,51,33,42,-3.2,23,0,0,0,0,
2010-11-08,45,35,40,-4.9,25,0,0.42,T,0,
2010-11-09,57,38,47.5,2.9,17,0,0,0,0,
2010-11-10,56,42,49,4.7,16,0,0,0,0,
2010-11-11,57,37,47,3,18,0,0,0,0,
2010-11-12,63,33,48,4.3,17,0,0,0,0,
2010-11-13,66,30,48,4.6,17,0,0,0,0,
2010-11-14,61,30,45.5,2.5,19,0,0,0,0,
2010-11-15,53,40,46.5,3.8,18,0,0,0,0,
2010-11-16,52,40,46,3.6,19,0,0.11,0,0,
2010-11-17,62,47,54.5,12.5,10,0,1.45,0,0,
2010-11-18,53,39,46,4.3,19,0,T,0,0,
2010-11-19,48,28,38,-3.4,27,0,0,0,0,
2010-11-20,56,29,42.5,1.5,22,0,0,0,0,
2010-11-21,44,30,37,-3.7,28,0,0,0,0,
2010-11-22,60,35,47.5,7.2,17,0,T,0,0,
2010-11-23,59,47,53,13.1,12,0,0,0,0,
2010-11-24,48,32,40,0.4,25,0,0,0,0,
2010-11-25,40,28,34,-5.2,31,0,0,0,0,
2010-11-26,46,28,37,-1.8,28,0,0.16,0,0,
2010-11-27,43,29,36,-2.5,29,0,0,0,0,
2010-11-28,48,24,36,-2.1,29,0,0,0,0,
2010-11-29,46,22,34,-3.7,31,0,0,0,0,
2010-11-30,49,26,37.5,0.2,27,0,0.04,0,0,
2010-12-01,59,39,49,12.1,16,0,1.43,0,0,
2010-12-02,44,30,37,0.5,28,0,0,0,0,
2010-12-03,41,25,33,-3.2,32,0,0,0,0,
2010-12-04,40,27,33.5,-2.3,31,0,0,0,0,
2010-12-05,35,25,30,-5.4,35,0,0,0,0,
2010-12-06,31,23,27,-8,38,0,0,0,0,
2010-12-07,36,26,31,-3.6,34,0,0,0,0,
2010-12-08,33,19,26,-8.2,39,0,0,0,0,
2010-12-09,26,12,19,-14.8,46,0,0,0,0,
2010-12-10,25,6,15.5,-18,49,0,T,T,0,
2010-12-11,42,16,29,-4.1,36,0,0,0,0,
2010-12-12,56,22,39,6.3,26,0,3.34,0,0,
2010-12-13,50,24,37,4.6,28,0,0.13,0.3,T,
2010-12-14,24,14,19,-13,46,0,T,T,0,
2010-12-15,23,11,17,-14.6,48,0,0,0,0,
2010-12-16,34,14,24,-7.3,41,0,T,T,0,
2010-12-17,34,10,22,-8.9,43,0,0,0,0,
2010-12-18,38,22,30,-0.6,35,0,0,0,0,
2010-12-19,34,19,26.5,-3.8,38,0,0,0,0,
2010-12-20,33,19,26,-4,39,0,0,0,0,
2010-12-21,38,27,32.5,2.9,32,0,0,0,0,
2010-12-22,40,27,33.5,4.2,31,0,T,T,M,
2010-12-23,35,28,31.5,2.4,33,0,T,T,M,
2010-12-24,38,21,29.5,0.7,35,0,0,0,M,
2010-12-25,30,17,23.5,-5,41,0,0,0,M,
2010-12-26,26,21,23.5,-4.7,41,0,0.55,6.9,M,
2010-12-27,28,18,23,-5,42,0,0.7,7,0,
2010-12-28,35,16,25.5,-2.3,39,0,0,0,0,
2010-12-29,36,25,30.5,3,34,0,0,0,0,
2010-12-30,40,17,28.5,1.2,36,0,0,0,0,
2010-12-31,45,20,32.5,5.4,32,0,0,0,M,
2011-01-01,51,28,39.5,12.6,25,0,0,0,M,
2011-01-02,48,31,39.5,12.7,25,0,0.05,0,M,
2011-01-03,35,23,29,2.4,36,0,0,0,0,
2011-01-04,39,18,28.5,2.1,36,0,0,0,0,
2011-01-05,37,20,28.5,2.2,36,0,T,T,0,
2011-01-06,32,14,23,-3.2,42,0,0,0,0,
2011-01-07,34,20,27,0.9,38,0,0.17,3.8,M,
2011-01-08,28,25,26.5,0.5,38,0,0.21,3.4,M,
2011-01-09,31,22,26.5,0.6,38,0,T,T,M,
2011-01-10,32,19,25.5,-0.3,39,0,0,0,0,
2011-01-11,26,12,19,-6.8,46,0,0.01,T,0,
2011-01-12,28,22,25,-0.7,40,0,1.38,24,M,
2011-01-13,27,14,20.5,-5.2,44,0,0,0,M,
2011-01-14,23,3,13,-12.6,52,0,0,0,0,
2011-01-15,33,-6,13.5,-12.1,51,0,T,T,0,
2011-01-16,32,18,25,-0.6,40,0,0,0,0,
2011-01-17,19,10,14.5,-11.2,50,0,0,0,M,
2011-01-18,34,15,24.5,-1.2,40,0,0.81,3.5,M,
2011-01-19,39,29,34,8.3,31,0,0.03,0,M,
2011-01-20,30,20,25,-0.8,40,0,T,T,M,
2011-01-21,29,19,24,-1.8,41,0,0.36,5.6,M,
2011-01-22,24,3,13.5,-12.4,51,0,0,0,M,
2011-01-23,22,-3,9.5,-16.5,55,0,0,0,M,
2011-01-24,15,-7,4,-22.1,61,0,T,T,M,
2011-01-25,29,6,17.5,-8.7,47,0,0.15,1.9,M,
2011-01-26,31,7,19,-7.3,46,0,0.2,2.9,M,
2011-01-27,34,18,26,-0.4,39,0,0.66,9.1,M,
2011-01-28,31,8,19.5,-7,45,0,T,0.1,M,
2011-01-29,36,18,27,0.4,38,0,T,T,M,
2011-01-30,34,14,24,-2.8,41,0,0,0,M,
2011-01-31,29,14,21.5,-5.4,43,0,0,0,M,
2011-02-01,20,14,17,-10.1,48,0,0.76,5.9,0,
2011-02-02,25,19,22,-5.2,43,0,0.82,3.5,M,
2011-02-03,29,8,18.5,-8.9,46,0,0,0,M,
2011-02-04,36,-4,16,-11.5,49,0,0,0,M,
2011-02-05,38,11,24.5,-3.2,40,0,0.32,T,M,
2011-02-06,41,27,34,6.1,31,0,T,0,M,
2011-02-07,40,23,31.5,3.4,33,0,0.09,0.5,0,
2011-02-08,37,15,26,-2.3,39,0,0.25,1.5,0,
2011-02-09,29,10,19.5,-9,45,0,0,0,0,
2011-02-10,26,7,16.5,-12.2,48,0,0,0,0,
2011-02-11,32,-5,13.5,-15.4,51,0,0,0,0,
2011-02-12,36,5,20.5,-8.6,44,0,T,T,0,
2011-02-13,38,20,29,-0.3,36,0,T,T,0,
2011-02-14,55,31,43,13.5,22,0,T,0,M,
2011-02-15,35,13,24,-5.7,41,0,0,0,M,
2011-02-16,40,10,25,-4.9,40,0,T,T,M,
2011-02-17,58,29,43.5,13.4,21,0,0,0,M,
2011-02-18,62,34,48,17.6,17,0,0.04,0,M,
2011-02-19,46,16,31,0.4,34,0,T,T,M,
2011-02-20,33,13,23,-7.8,42,0,T,T,M,
2011-02-21,28,16,22,-9,43,0,0.16,1.6,M,
2011-02-22,36,11,23.5,-7.8,41,0,0,0,M,
2011-02-23,40,7,23.5,-8,41,0,0,0,M,
2011-02-24,40,7,23.5,-8.3,41,0,0.07,0.2,M,
2011-02-25,35,29,32,0,33,0,1.44,T,M,
2011-02-26,36,23,29.5,-2.8,35,0,T,T,M,
2011-02-27,40,23,31.5,-1,33,0,0.21,2.4,M,
2011-02-28,43,23,33,0.2,32,0,0.75,0,M,
2011-03-01,37,26,31.5,-1.6,33,0,0,0,M,
2011-03-02,46,20,33,-0.3,32,0,T,T,0,
2011-03-03,30,10,20,-13.6,45,0,0,0,M,
2011-03-04,37,12,24.5,-9.4,40,0,0,0,M,
2011-03-05,53,31,42,7.9,23,0,T,T,M,
2011-03-06,50,37,43.5,9.1,21,0,2.22,0,M,
2011-03-07,37,26,31.5,-3.2,33,0,1.5,T,M,
2011-03-08,43,22,32.5,-2.5,32,0,0,0,M,
2011-03-09,44,23,33.5,-1.8,31,0,0,0,M,
2011-03-10,45,34,39.5,3.9,25,0,0.19,0,M,
2011-03-11,55,38,46.5,10.6,18,0,0.78,0,0,
2011-03-12,50,34,42,5.7,23,0,0,0,M,
2011-03-13,48,32,40,3.4,25,0,T,0,M,
2011-03-14,43,30,36.5,-0.4,28,0,T,T,M,
2011-03-15,43,23,33,-4.2,32,0,0,0,M,
2011-03-16,45,32,38.5,0.9,26,0,0.53,T,M,
2011-03-17,64,31,47.5,9.6,17,0,0,0,M,
2011-03-18,71,45,58,19.7,7,0,T,0,M,
2011-03-19,50,32,41,2.4,24,0,0,0,M,
2011-03-20,47,24,35.5,-3.5,29,0,0,0,M,
2011-03-21,37,32,34.5,-4.9,30,0,0.29,1,M,
2011-03-22,45,35,40,0.3,25,0,T,0,M,
2011-03-23,37,31,34,-6.1,31,0,0.05,T,T,
2011-03-24,46,30,38,-2.5,27,0,T,T,M,
2011-03-25,43,25,34,-6.9,31,0,0,0,0,
2011-03-26,40,22,31,-10.3,34,0,0,0,M,
2011-03-27,42,22,32,-9.7,33,0,0,0,M,
2011-03-28,46,24,35,-7.1,30,0,0,0,M,
2011-03-29,46,28,37,-5.5,28,0,0,0,M,
2011-03-30,56,26,41,-1.9,24,0,0,0,M,
2011-03-31,48,33,40.5,-2.8,24,0,0.11,T,M,
2011-04-01,44,33,38.5,-5.2,26,0,0.26,1.3,M,
2011-04-02,55,37,46,1.9,19,0,T,0,M,
2011-04-03,56,37,46.5,2,18,0,0,0,M,
2011-04-04,52,40,46,1.1,19,0,0.1,0,M,
2011-04-05,57,38,47.5,2.2,17,0,0.23,0,0,
2011-04-06,56,33,44.5,-1.2,20,0,0,0,M,
2011-04-07,57,32,44.5,-1.7,20,0,0,0,M,
2011-04-08,53,30,41.5,-5.1,23,0,0,0,M,
2011-04-09,63,27,45,-2,20,0,0,0,M,
2011-04-10,62,31,46.5,-0.9,18,0,0,0,0,
2011-04-11,68,48,58,10.2,7,0,0,0,M,
